id,area_name,subarea_name,group1,group1_note,group2,group2_note,group3,group3_note,group4,group4_note,group5,group5_note,total_posting
375,江戸川区,江戸川区春江町5丁目,231,,56,,208,,202,,142,,839
376,江戸川区,江戸川区春江町,119,,51,,262,,221,,121,,774
377,江戸川区,江戸川区小松川1丁目,73,,3,,246,,227,,159,,708
378,江戸川区,江戸川区小松川2丁目,265,,80,,26,,12,,74,,457
379,江戸川区,江戸川区小松川3丁目,211,,184,,126,,224,,160,,905
380,江戸川区,江戸川区小松川4丁目,51,,170,,178,,62,,153,,614
381,江戸川区,江戸川区小松川,275,,271,,292,,288,,42,,1168
382,江戸川区,江戸川区松江1丁目,124,,229,,5,,41,,207,,606
383,江戸川区,江戸川区松江2丁目,115,,9,,92,,43,,54,,313
384,江戸川区,江戸川区松江3丁目,59,,143,,215,,144,,234,,795
385,江戸川区,江戸川区松江4丁目,115,,99,,205,,139,,11,,569
386,江戸川区,江戸川区松江5丁目,276,,200,,90,,125,,198,,889
387,江戸川区,江戸川区松江6丁目,87,,190,,192,,118,,82,,669
388,江戸川区,江戸川区松江7丁目,215,,112,,226,,101,,263,,917
389,江戸川区,江戸川区松江,258,,164,,224,,208,,66,,920
390,江戸川区,江戸川区松島1丁目,174,,220,,76,,252,,123,,845
391,江戸川区,江戸川区松島2丁目,14,,279,,299,,197,,273,,1062
392,江戸川区,江戸川区松島3丁目,194,,30,,212,,256,,4,,696
393,江戸川区,江戸川区松島4丁目,91,,223,,79,,267,,228,,888
394,江戸川区,江戸川区松島,139,,297,,130,,269,,108,,943
395,江戸川区,江戸川区松本1丁目,57,,35,,154,,291,,63,,600
396,江戸川区,江戸川区松本2丁目,103,,46,,249,,278,,14,,690
397,江戸川区,江戸川区松本,13,,133,,182,,279,,37,,644
398,江戸川区,江戸川区上一色1丁目,266,,46,,206,,297,,32,,847
399,江戸川区,江戸川区上一色2丁目,22,,9,,269,,211,,43,,554
400,江戸川区,江戸川区上一色3丁目,110,,127,,208,,231,,102,,778
401,江戸川区,江戸川区上一色,257,,183,,191,,124,,173,,928
402,江戸川区,江戸川区上篠崎1丁目,68,,107,,133,,158,,138,,604
403,江戸川区,江戸川区上篠崎2丁目,98,,288,,60,,185,,187,,818
404,江戸川区,江戸川区上篠崎3丁目,58,,37,,223,,133,,245,,696
405,江戸川区,江戸川区上篠崎4丁目,64,,43,,264,,63,,12,,446
406,江戸川区,江戸川区上篠崎,71,,41,,21,,263,,131,,527
407,江戸川区,江戸川区新堀1丁目,39,,181,,161,,112,,98,,591
408,江戸川区,江戸川区新堀2丁目,30,,114,,221,,121,,83,,569
409,江戸川区,江戸川区新堀,46,,248,,83,,269,,177,,823
410,江戸川区,江戸川区瑞江1丁目,148,,166,,8,,214,,82,,618
411,江戸川区,江戸川区瑞江2丁目,120,,98,,85,,235,,11,,549
412,江戸川区,江戸川区瑞江3丁目,193,,182,,38,,17,,225,,655
413,江戸川区,江戸川区瑞江4丁目,250,,156,,163,,130,,65,,764
414,江戸川区,江戸川区瑞江,175,,127,,179,,105,,214,,800
415,江戸川区,江戸川区清新町1丁目,252,,251,,172,,121,,117,,913
416,江戸川区,江戸川区清新町2丁目,7,,44,,78,,221,,242,,592
417,江戸川区,江戸川区清新町,226,,259,,62,,195,,136,,878
418,江戸川区,江戸川区西一之江1丁目,218,,287,,123,,158,,180,,966
419,江戸川区,江戸川区西一之江2丁目,202,,152,,112,,222,,171,,859
420,江戸川区,江戸川区西一之江3丁目,92,,278,,150,,22,,55,,597
421,江戸川区,江戸川区西一之江4丁目,92,,169,,252,,300,,274,,1087
422,江戸川区,江戸川区西一之江,15,,284,,193,,232,,174,,898
423,江戸川区,江戸川区西葛西1丁目,295,,142,,207,,195,,167,,1006
424,江戸川区,江戸川区西葛西2丁目,291,,185,,209,,224,,182,,1091
425,江戸川区,江戸川区西葛西3丁目,58,,251,,27,,155,,218,,709
426,江戸川区,江戸川区西葛西4丁目,126,,131,,206,,293,,269,,1025
427,江戸川区,江戸川区西葛西5丁目,51,,256,,18,,67,,50,,442
428,江戸川区,江戸川区西葛西6丁目,141,,255,,103,,217,,215,,931
429,江戸川区,江戸川区西葛西7丁目,3,,155,,192,,227,,192,,769
430,江戸川区,江戸川区西葛西8丁目,215,,83,,106,,257,,242,,903
431,江戸川区,江戸川区西葛西,170,,116,,213,,274,,104,,877
432,江戸川区,江戸川区西篠崎1丁目,181,,56,,155,,196,,82,,670
433,江戸川区,江戸川区西篠崎2丁目,106,,238,,123,,300,,71,,838
434,江戸川区,江戸川区西篠崎,275,,61,,76,,68,,231,,711
435,江戸川区,江戸川区西小岩1丁目,200,,23,,156,,82,,267,,728
436,江戸川区,江戸川区西小岩2丁目,41,,57,,61,,236,,40,,435
437,江戸川区,江戸川区西小岩3丁目,153,,199,,240,,288,,228,,1108
438,江戸川区,江戸川区西小岩4丁目,192,,72,,188,,169,,197,,818
439,江戸川区,江戸川区西小岩5丁目,27,,142,,71,,123,,280,,643
440,江戸川区,江戸川区西小岩,288,,208,,296,,265,,166,,1223
441,江戸川区,江戸川区西小松川町,283,,187,,41,,257,,226,,994
442,江戸川区,江戸川区西瑞江3丁目,296,,2,,42,,1,,141,,482
443,江戸川区,江戸川区西瑞江4丁目,286,,127,,28,,214,,141,,796
444,江戸川区,江戸川区西瑞江5丁目,50,,162,,40,,262,,20,,534
445,江戸川区,江戸川区西瑞江,171,,91,,300,,184,,240,,986
446,江戸川区,江戸川区船堀1丁目,100,,34,,148,,110,,211,,603
447,江戸川区,江戸川区船堀2丁目,243,,155,,127,,119,,93,,737
448,江戸川区,江戸川区船堀3丁目,263,,132,,292,,200,,299,,1186
449,江戸川区,江戸川区船堀4丁目,3,,97,,136,,203,,119,,558
450,江戸川区,江戸川区船堀5丁目,139,,91,,60,,186,,78,,554
451,江戸川区,江戸川区船堀6丁目,86,,125,,200,,251,,240,,902
452,江戸川区,江戸川区船堀7丁目,75,,63,,37,,111,,229,,515
453,江戸川区,江戸川区船堀,267,,234,,262,,296,,57,,1116
454,江戸川区,江戸川区大杉1丁目,262,,51,,5,,150,,17,,485
455,江戸川区,江戸川区大杉2丁目,251,,261,,186,,199,,6,,903
456,江戸川区,江戸川区大杉3丁目,67,,210,,197,,121,,170,,765
457,江戸川区,江戸川区大杉4丁目,129,,161,,146,,81,,188,,705
458,江戸川区,江戸川区大杉5丁目,71,,51,,164,,110,,251,,647
459,江戸川区,江戸川区大杉,4,,80,,194,,67,,18,,363
460,江戸川区,江戸川区谷河内1丁目,192,,266,,89,,106,,232,,885
461,江戸川区,江戸川区谷河内2丁目,193,,174,,106,,40,,68,,581
462,江戸川区,江戸川区谷河内,63,,164,,31,,0,,105,,363
463,江戸川区,江戸川区中央1丁目,111,,35,,14,,282,,85,,527
464,江戸川区,江戸川区中央2丁目,300,,45,,12,,77,,38,,472
465,江戸川区,江戸川区中央3丁目,174,,170,,39,,275,,219,,877
466,江戸川区,江戸川区中央4丁目,95,,46,,207,,86,,70,,504
467,江戸川区,江戸川区中央,214,,39,,259,,246,,207,,965
468,江戸川区,江戸川区中葛西1丁目,285,,172,,15,,295,,143,,910
469,江戸川区,江戸川区中葛西2丁目,64,,261,,169,,219,,126,,839
470,江戸川区,江戸川区中葛西3丁目,142,,187,,278,,212,,283,,1102
471,江戸川区,江戸川区中葛西4丁目,131,,14,,223,,138,,231,,737
472,江戸川区,江戸川区中葛西5丁目,188,,26,,160,,171,,246,,791
473,江戸川区,江戸川区中葛西6丁目,242,,89,,106,,244,,41,,722
474,江戸川区,江戸川区中葛西7丁目,264,,94,,60,,136,,249,,803
475,江戸川区,江戸川区中葛西8丁目,131,,220,,223,,172,,106,,852
476,江戸川区,江戸川区中葛西,116,,243,,126,,61,,210,,756
477,江戸川区,江戸川区東葛西1丁目,232,,293,,211,,158,,187,,1081
478,江戸川区,江戸川区東葛西2丁目,84,,122,,250,,146,,63,,665
479,江戸川区,江戸川区東葛西3丁目,246,,192,,116,,50,,153,,757
480,江戸川区,江戸川区東葛西4丁目,32,,118,,298,,21,,228,,697
481,江戸川区,江戸川区東葛西5丁目,99,,218,,182,,94,,2,,595
482,江戸川区,江戸川区東葛西6丁目,130,,40,,280,,94,,115,,659
483,江戸川区,江戸川区東葛西7丁目,257,,41,,142,,125,,193,,758
484,江戸川区,江戸川区東葛西8丁目,70,,73,,88,,225,,256,,712
485,江戸川区,江戸川区東葛西9丁目,166,,212,,209,,76,,162,,825
486,江戸川区,江戸川区東葛西,111,,195,,282,,107,,275,,970
487,江戸川区,江戸川区東篠崎1丁目,46,,256,,242,,101,,155,,800
488,江戸川区,江戸川区東篠崎2丁目,243,,182,,24,,2,,177,,628
489,江戸川区,江戸川区東篠崎,204,,9,,69,,204,,261,,747
490,江戸川区,江戸川区東小岩1丁目,158,,27,,16,,236,,89,,526
491,江戸川区,江戸川区東小岩2丁目,110,,191,,34,,88,,49,,472
492,江戸川区,江戸川区東小岩3丁目,147,,12,,103,,221,,108,,591
493,江戸川区,江戸川区東小岩4丁目,295,,142,,196,,252,,149,,1034
494,江戸川区,江戸川区東小岩5丁目,15,,198,,231,,94,,271,,809
495,江戸川区,江戸川区東小岩6丁目,121,,131,,72,,184,,50,,558
496,江戸川区,江戸川区東小岩,2,,170,,239,,182,,233,,826
497,江戸川区,江戸川区東小松川1丁目,250,,119,,299,,160,,99,,927
498,江戸川区,江戸川区東小松川2丁目,199,,0,,145,,25,,133,,502
499,江戸川区,江戸川区東小松川3丁目,145,,8,,252,,148,,68,,621
500,江戸川区,江戸川区東小松川4丁目,279,,226,,219,,126,,108,,958
501,江戸川区,江戸川区東小松川,298,,191,,91,,30,,192,,802
502,江戸川区,江戸川区東松本1丁目,91,,10,,196,,283,,225,,805
503,江戸川区,江戸川区東松本2丁目,18,,19,,199,,212,,140,,588
504,江戸川区,江戸川区東松本,177,,143,,128,,165,,215,,828
505,江戸川区,江戸川区東瑞江1丁目,197,,293,,31,,65,,24,,610
506,江戸川区,江戸川区東瑞江2丁目,98,,153,,135,,147,,82,,615
507,江戸川区,江戸川区東瑞江,26,,242,,223,,183,,100,,774
508,江戸川区,江戸川区南葛西1丁目,11,,165,,286,,254,,244,,960
509,江戸川区,江戸川区南葛西2丁目,67,,173,,0,,138,,266,,644
510,江戸川区,江戸川区南葛西3丁目,156,,237,,219,,67,,21,,700
511,江戸川区,江戸川区南葛西4丁目,267,,141,,221,,85,,208,,922
512,江戸川区,江戸川区南葛西5丁目,118,,113,,140,,98,,10,,479
513,江戸川区,江戸川区南葛西6丁目,89,,233,,104,,220,,217,,863
514,江戸川区,江戸川区南葛西7丁目,78,,87,,85,,168,,32,,450
515,江戸川区,江戸川区南葛西,104,,285,,270,,233,,29,,921
516,江戸川区,江戸川区南篠崎町1丁目,161,,3,,136,,146,,182,,628
517,江戸川区,江戸川区南篠崎町2丁目,275,,97,,0,,78,,87,,537
518,江戸川区,江戸川区南篠崎町3丁目,58,,178,,242,,24,,171,,673
519,江戸川区,江戸川区南篠崎町4丁目,10,,134,,68,,224,,11,,447
520,江戸川区,江戸川区南篠崎町5丁目,52,,98,,27,,209,,187,,573
521,江戸川区,江戸川区南篠崎町,190,,95,,78,,288,,38,,689
522,江戸川区,江戸川区南小岩1丁目,139,,249,,191,,140,,222,,941
523,江戸川区,江戸川区南小岩2丁目,107,,119,,189,,6,,121,,542
524,江戸川区,江戸川区南小岩3丁目,149,,258,,234,,26,,88,,755
525,江戸川区,江戸川区南小岩4丁目,200,,243,,4,,214,,211,,872
526,江戸川区,江戸川区南小岩5丁目,32,,32,,113,,153,,19,,349
527,江戸川区,江戸川区南小岩6丁目,238,,252,,280,,293,,89,,1152
528,江戸川区,江戸川区南小岩7丁目,51,,253,,93,,179,,104,,680
529,江戸川区,江戸川区南小岩8丁目,277,,89,,124,,97,,130,,717
530,江戸川区,江戸川区南小岩,147,,256,,224,,142,,241,,1010
531,江戸川区,江戸川区二之江町,256,,124,,51,,281,,256,,968
532,江戸川区,江戸川区平井1丁目,73,,82,,139,,98,,140,,532
533,江戸川区,江戸川区平井2丁目,126,,20,,99,,174,,254,,673
534,江戸川区,江戸川区平井3丁目,226,,188,,165,,131,,25,,735
535,江戸川区,江戸川区平井4丁目,117,,273,,126,,71,,194,,781
536,江戸川区,江戸川区平井5丁目,207,,110,,268,,62,,121,,768
537,江戸川区,江戸川区平井6丁目,87,,216,,63,,55,,236,,657
538,江戸川区,江戸川区平井7丁目,11,,239,,151,,223,,162,,786
539,江戸川区,江戸川区平井,158,,110,,50,,289,,246,,853
540,江戸川区,江戸川区北葛西1丁目,156,,230,,274,,0,,3,,663
541,江戸川区,江戸川区北葛西2丁目,96,,285,,287,,43,,48,,759
542,江戸川区,江戸川区北葛西3丁目,26,,152,,226,,183,,240,,827
543,江戸川区,江戸川区北葛西4丁目,163,,207,,61,,236,,39,,706
544,江戸川区,江戸川区北葛西5丁目,94,,239,,186,,16,,241,,776
545,江戸川区,江戸川区北葛西,202,,41,,250,,146,,143,,782
546,江戸川区,江戸川区北篠崎1丁目,275,,266,,95,,291,,262,,1189
547,江戸川区,江戸川区北篠崎2丁目,232,,192,,207,,295,,211,,1137
548,江戸川区,江戸川区北篠崎,197,,211,,280,,254,,201,,1143
549,江戸川区,江戸川区北小岩1丁目,90,,40,,173,,12,,35,,350
550,江戸川区,江戸川区北小岩2丁目,255,,27,,107,,43,,83,,515
551,江戸川区,江戸川区北小岩3丁目,201,,76,,34,,271,,112,,694
552,江戸川区,江戸川区北小岩4丁目,153,,105,,168,,98,,141,,665
553,江戸川区,江戸川区北小岩5丁目,96,,299,,60,,162,,31,,648
554,江戸川区,江戸川区北小岩6丁目,253,,200,,37,,161,,284,,935
555,江戸川区,江戸川区北小岩7丁目,288,,221,,216,,21,,48,,794
556,江戸川区,江戸川区北小岩8丁目,208,,276,,221,,59,,199,,963
557,江戸川区,江戸川区北小岩,160,,174,,94,,294,,238,,960
558,江戸川区,江戸川区本一色1丁目,4,,43,,208,,166,,128,,549
559,江戸川区,江戸川区本一色2丁目,6,,284,,281,,111,,181,,863
560,江戸川区,江戸川区本一色3丁目,246,,113,,97,,244,,264,,964
561,江戸川区,江戸川区本一色,19,,59,,30,,292,,264,,664
562,江戸川区,江戸川区臨海町1丁目,227,,30,,15,,61,,178,,511
563,江戸川区,江戸川区臨海町2丁目,143,,239,,94,,157,,123,,756
564,江戸川区,江戸川区臨海町3丁目,209,,28,,156,,34,,103,,530
565,江戸川区,江戸川区臨海町4丁目,44,,190,,164,,147,,267,,812
566,江戸川区,江戸川区臨海町5丁目,43,,285,,11,,111,,35,,485
567,江戸川区,江戸川区臨海町6丁目,28,,11,,201,,204,,21,,465
568,江戸川区,江戸川区臨海町,278,,225,,165,,34,,84,,786
569,江東区,江東区永代1丁目,262,,133,,246,,47,,61,,749
570,江東区,江東区永代2丁目,142,,173,,149,,151,,87,,702
571,江東区,江東区永代,65,,6,,250,,171,,275,,767
572,江東区,江東区越中島1丁目,219,,232,,293,,203,,31,,978
573,江東区,江東区越中島2丁目,243,,131,,82,,58,,175,,689
574,江東区,江東区越中島3丁目,203,,181,,174,,212,,73,,843
575,江東区,江東区越中島,18,,117,,287,,120,,112,,654
576,江東区,江東区猿江1丁目,62,,16,,20,,19,,268,,385
577,江東区,江東区猿江2丁目,124,,277,,282,,214,,47,,944
578,江東区,江東区猿江,281,,121,,209,,109,,186,,906
579,江東区,江東区塩浜1丁目,64,,236,,296,,112,,2,,710
580,江東区,江東区塩浜2丁目,61,,62,,88,,159,,295,,665
581,江東区,江東区塩浜,14,,129,,251,,69,,232,,695
582,江東区,江東区牡丹1丁目,137,,65,,123,,110,,244,,679
583,江東区,江東区牡丹2丁目,52,,3,,137,,156,,104,,452
584,江東区,江東区牡丹3丁目,189,,212,,151,,136,,189,,877
585,江東区,江東区牡丹,213,,105,,57,,256,,163,,794
586,江東区,江東区海辺,115,,210,,16,,197,,89,,627
587,江東区,江東区亀戸1丁目,169,,127,,183,,65,,87,,631
588,江東区,江東区亀戸2丁目,180,,129,,171,,283,,222,,985
589,江東区,江東区亀戸3丁目,147,,299,,270,,243,,206,,1165
590,江東区,江東区亀戸4丁目,5,,287,,11,,95,,99,,497
591,江東区,江東区亀戸5丁目,88,,186,,94,,229,,144,,741
592,江東区,江東区亀戸6丁目,24,,190,,69,,172,,74,,529
593,江東区,江東区亀戸7丁目,9,,173,,137,,209,,159,,687
594,江東区,江東区亀戸8丁目,61,,201,,229,,192,,81,,764
595,江東区,江東区亀戸9丁目,279,,284,,105,,299,,250,,1217
596,江東区,江東区亀戸,220,,67,,199,,287,,105,,878
597,江東区,江東区古石場1丁目,103,,176,,19,,24,,274,,596
598,江東区,江東区古石場2丁目,122,,61,,22,,199,,298,,702
599,江東区,江東区古石場3丁目,300,,199,,285,,28,,0,,812
600,江東区,江東区古石場,146,,74,,288,,38,,296,,842
601,江東区,江東区高橋,185,,38,,92,,246,,54,,615
602,江東区,江東区佐賀1丁目,76,,223,,142,,155,,145,,741
603,江東区,江東区佐賀2丁目,60,,63,,225,,112,,166,,626
604,江東区,江東区佐賀,33,,260,,257,,97,,30,,677
605,江東区,江東区三好1丁目,233,,267,,158,,236,,76,,970
606,江東区,江東区三好2丁目,181,,84,,283,,126,,147,,821
607,江東区,江東区三好3丁目,293,,92,,240,,292,,49,,966
608,江東区,江東区三好4丁目,86,,233,,118,,156,,5,,598
609,江東区,江東区三好,282,,129,,219,,187,,95,,912
610,江東区,江東区枝川1丁目,279,,19,,39,,187,,65,,589
611,江東区,江東区枝川2丁目,30,,78,,100,,89,,87,,384
612,江東区,江東区枝川3丁目,7,,259,,281,,116,,257,,920
613,江東区,江東区枝川,17,,252,,173,,90,,16,,548
614,江東区,江東区若洲1丁目,237,,131,,253,,229,,139,,989
615,江東区,江東区若洲2丁目,193,,114,,244,,11,,97,,659
616,江東区,江東区若洲3丁目,49,,66,,212,,175,,125,,627
617,江東区,江東区若洲,153,,196,,271,,111,,148,,879
618,江東区,江東区住吉1丁目,87,,75,,48,,272,,70,,552
619,江東区,江東区住吉2丁目,253,,261,,228,,198,,123,,1063
620,江東区,江東区住吉,126,,5,,165,,23,,30,,349
621,江東区,江東区常盤1丁目,183,,173,,276,,38,,254,,924
622,江東区,江東区常盤2丁目,15,,38,,104,,150,,267,,574
623,江東区,江東区常盤,48,,102,,224,,95,,248,,717
624,江東区,江東区新砂1丁目,27,,151,,228,,75,,99,,580
625,江東区,江東区新砂2丁目,155,,98,,46,,261,,31,,591
626,江東区,江東区新砂3丁目,298,,140,,187,,206,,9,,840
627,江東区,江東区新砂,37,,159,,29,,89,,295,,609
628,江東区,江東区新大橋1丁目,210,,173,,268,,186,,252,,1089
629,江東区,江東区新大橋2丁目,103,,185,,35,,280,,134,,737
630,江東区,江東区新大橋3丁目,67,,232,,82,,285,,278,,944
631,江東区,江東区新大橋,87,,200,,175,,35,,253,,750
632,江東区,江東区新木場1丁目,12,,157,,108,,231,,178,,686
633,江東区,江東区新木場2丁目,229,,69,,142,,71,,258,,769
634,江東区,江東区新木場3丁目,258,,65,,17,,293,,294,,927
635,江東区,江東区新木場4丁目,13,,124,,239,,214,,275,,865
636,江東区,江東区新木場,299,,78,,28,,223,,147,,775
637,江東区,江東区森下1丁目,265,,251,,178,,183,,282,,1159
638,江東区,江東区森下2丁目,1,,130,,238,,158,,0,,527
639,江東区,江東区森下3丁目,249,,89,,199,,60,,194,,791
640,江東区,江東区森下4丁目,294,,75,,293,,115,,20,,797
641,江東区,江東区森下5丁目,195,,54,,63,,63,,32,,407
642,江東区,江東区森下,95,,123,,33,,223,,41,,515
643,江東区,江東区深川1丁目,223,,2,,277,,26,,158,,686
644,江東区,江東区深川2丁目,178,,131,,286,,118,,92,,805
645,江東区,江東区深川,177,,26,,299,,22,,22,,546
646,江東区,江東区清澄1丁目,163,,67,,257,,193,,64,,744
647,江東区,江東区清澄2丁目,140,,0,,96,,268,,288,,792
648,江東区,江東区清澄3丁目,289,,16,,185,,197,,92,,779
649,江東区,江東区清澄,82,,220,,258,,262,,251,,1073
650,江東区,江東区青海1丁目,13,,162,,50,,271,,4,,500
651,江東区,江東区青海2丁目,250,,144,,210,,164,,128,,896
652,江東区,江東区青海3丁目,150,,233,,227,,73,,2,,685
653,江東区,江東区青海4丁目,152,,149,,274,,206,,17,,798
654,江東区,江東区青海,24,,100,,138,,234,,80,,576
655,江東区,江東区石島,119,,236,,28,,71,,113,,567
656,江東区,江東区千石1丁目,141,,260,,282,,245,,121,,1049
657,江東区,江東区千石2丁目,245,,268,,6,,255,,76,,850
658,江東区,江東区千石3丁目,165,,39,,181,,0,,184,,569
659,江東区,江東区千石,292,,5,,147,,212,,226,,882
660,江東区,江東区千田,104,,28,,122,,173,,186,,613
661,江東区,江東区扇橋1丁目,176,,227,,57,,164,,236,,860
662,江東区,江東区扇橋2丁目,130,,285,,87,,245,,162,,909
663,江東区,江東区扇橋3丁目,289,,230,,254,,106,,1,,880
664,江東区,江東区扇橋,85,,279,,207,,251,,35,,857
665,江東区,江東区大島1丁目,227,,118,,286,,88,,89,,808
666,江東区,江東区大島2丁目,165,,224,,102,,235,,130,,856
